,loss,val_loss,acc,val_acc
0,0.42208483011927456,0.09214237798005342,0.82663435,0.9687489
1,0.2348104160046205,0.055475935456342995,0.9055804,0.9775884
2,0.1644237912259996,0.061479425872676075,0.935716,0.9763776
3,0.13800332852406427,0.04564947943435982,0.94664574,0.9823678
4,0.13010324258357286,0.0425940616405569,0.9501601,0.9832134
5,0.11062419804511592,0.032386688428232446,0.95753384,0.9881735
6,0.10887920879758894,0.031419327307958156,0.95828724,0.98828804
7,0.10317200812278315,0.03877657887642272,0.9605052,0.98545176
8,0.09577817498939112,0.03849808778613806,0.9633543,0.9867119
9,0.08666431959136389,0.03451764571946114,0.96675926,0.988094
10,0.10625464154873043,0.05571170256007463,0.9597657,0.97962666
11,0.10238077590474859,0.07696984533686191,0.96194464,0.96810573
12,0.0944713280769065,0.04078580136410892,0.96411836,0.98545575
13,0.08954481058754027,0.06318336038384587,0.965856,0.97822785
14,0.08647014060989022,0.04609508125577122,0.9668591,0.984684
15,0.07692002507974394,0.08360980707220733,0.9705594,0.9738323
16,0.07241885317489505,0.09796771092806011,0.97235143,0.96265763
17,0.07725873359595425,0.05508138454752043,0.97060883,0.9803245
18,0.07467822157195769,0.053577921411488205,0.9716533,0.98104745
19,0.06560819860897027,0.05100700567709282,0.9748433,0.98375213
20,0.09507869681692682,0.07353754225187004,0.96469367,0.9747249
21,0.08567954201134853,0.06688187445979565,0.9680717,0.97535264
22,0.08128599348128773,0.0629991430323571,0.9691282,0.9758508
23,0.07541775584104471,0.06281564442906529,0.9714104,0.97597384
24,0.07633156311931089,0.06627964787185192,0.97122085,0.9737792
25,0.07132266944972798,0.06272004207130522,0.97287273,0.9759059
26,0.06199372941046022,0.06835664040409029,0.97624886,0.9749086
27,0.060413888160837814,0.05959252908360213,0.9769842,0.9771101
28,0.055293629673542455,0.05718561360845342,0.97881347,0.97823125
29,0.05344900628551841,0.056843919737730175,0.97951144,0.9789506
30,0.09043680602917448,0.033126421098131686,0.96674687,0.9894819
31,0.08282988538849168,0.03244235005695373,0.9687036,0.9886246
32,0.07574124398524873,0.0420619883807376,0.97135454,0.98642075
33,0.07420774342608638,0.0299697037844453,0.97183627,0.9899322
34,0.0690776631818153,0.03861468919785693,0.9735894,0.9865823
35,0.06618316934327595,0.029931879878859036,0.9746476,0.9897428
36,0.06331865233369172,0.03531611333164619,0.97558415,0.98897177
37,0.05918096165987663,0.02957864305062685,0.97723824,0.9900189
38,0.06469773588469252,0.050788608903530985,0.9753478,0.9832736
39,0.06453941226936877,0.055075605458114296,0.97526985,0.98422724
40,0.08270147486473434,0.029599093264550902,0.96889186,0.98979574
41,0.07381999710923992,0.03048718554782681,0.9720198,0.98935527
42,0.07217730931006372,0.036198759713442996,0.9726178,0.9875958
43,0.06964106141822413,0.03428998202434741,0.97336406,0.98932374
44,0.06204396783141419,0.029157624245272018,0.9762755,0.99051386
45,0.057472047774353996,0.029571460356237367,0.9778566,0.9900985
46,0.056272022280609235,0.02705590717960149,0.9783093,0.9908116
47,0.059194246598053724,0.029826611396856606,0.9772209,0.9897389
48,0.06685848929919302,0.03476392477750778,0.9745905,0.98983943
49,0.057949201960582286,0.039607850660104305,0.977825,0.9866579
50,0.09801062860060483,0.05792692303657532,0.9651864,0.9829254
51,0.07898424315499142,0.049354207469150424,0.97049093,0.9819435
52,0.06814636726630852,0.06187642045551911,0.97409546,0.9799161
53,0.06321162605308928,0.05878608883358538,0.9760599,0.98306817
54,0.05919437948614359,0.07489240012364462,0.97736883,0.97639364
55,0.05932830402161926,0.06767676683375612,0.97727895,0.98138285
56,0.05735549109522253,0.05908053298480809,0.97814465,0.9839794
57,0.05096166889416054,0.06270876358030364,0.98039025,0.98321635
58,0.04815288953250274,0.049922228150535375,0.98142165,0.9853799
59,0.04679146083071828,0.07913269882556051,0.9819431,0.9791229
60,0.07869930626475252,0.05111580662196502,0.9707151,0.9806651
61,0.071812611509813,0.050328435318078846,0.9731007,0.98089635
62,0.06630011697416194,0.047945125261321664,0.97490233,0.98153293
63,0.059094316384289414,0.046932214056141675,0.9773919,0.982233
