,loss,val_loss,acc,val_acc
0,0.4975941702723503,0.43313109781593084,0.859638,0.86728495
1,0.33249913714826107,0.2767022135667503,0.8676486,0.87820125
2,0.29235663544386625,0.35887710843235254,0.86429906,0.8380157
3,0.3046185593120754,0.33306833915412426,0.8472602,0.826349
4,0.25448031909763813,0.23522814689204097,0.86569756,0.9026579
5,0.20743688708171248,0.2595490124076605,0.91345644,0.8961384
6,0.220124629791826,0.19682682352140546,0.9165392,0.93169117
7,0.20455902768298984,0.29226551996544003,0.9202416,0.88828564
8,0.1919718706049025,0.2797350869514048,0.9281877,0.87990886
9,0.2837479035370052,0.2701810239814222,0.89286405,0.8881031
10,0.3301955293864012,0.21594239817932248,0.85307693,0.9176678
11,0.28394425194710493,0.1655876850709319,0.8862337,0.9448501
12,0.16797142708674073,0.29751916555687785,0.9450143,0.90177184
13,0.23822744516655803,0.2546587511897087,0.9149226,0.9069319
14,0.18753844033926725,0.18262912658974528,0.9382535,0.93420744
15,0.14636877714656293,0.17058712150901556,0.9533063,0.944173
16,0.15430657379329205,0.14707399276085198,0.95531374,0.9568454
17,0.17399449786171317,0.22323360107839108,0.94565356,0.9224951
18,0.14976064441725612,0.22911286586895585,0.9551884,0.9233782
19,0.2169807106256485,0.18632868910208344,0.9267763,0.93682766
20,0.17724184039980173,0.16239637229591608,0.9452232,0.9490587
21,0.1345516738947481,0.1530407713726163,0.96040785,0.9541253
22,0.13900055340491235,0.2821743506938219,0.9596259,0.9113634
23,0.15246947086416185,0.22130259731784463,0.94830346,0.91642344
24,0.12559755588881671,0.15025217621587217,0.96219593,0.9494931
25,0.19204070325940847,0.15581870870664716,0.94143593,0.94261104
26,0.25881539285182953,0.19152384903281927,0.901121,0.9589304
27,0.24922181805595756,0.2234029769897461,0.90589255,0.9245873
28,0.1275376663543284,0.2180606280453503,0.9629388,0.9258216
29,0.1910763974301517,0.14426163560710847,0.9353245,0.95077515
30,0.14246971695683897,0.1370859977323562,0.9566153,0.9555094
31,0.11664904258213937,0.1096733424346894,0.9633266,0.97176623
32,0.11954077240079641,0.21487363940104842,0.96662056,0.9343298
33,0.11771858111023903,0.18654485326260328,0.9666479,0.93901867
34,0.11881249560974538,0.12720939540304244,0.9655792,0.9598842
35,0.14889017748646438,0.15641107456758618,0.9548974,0.94280124
36,0.14272876386530697,0.1123037941288203,0.95409524,0.9679395
37,0.10702266357839108,0.23147766990587115,0.96880734,0.92715275
38,0.10468469373881817,0.21102609718218446,0.9704399,0.9295214
39,0.11976395105011761,0.15632908046245575,0.9610938,0.94792944
40,0.10027371300384402,0.1130037687253207,0.96927977,0.9650161
41,0.16120142070576549,0.10142617276869714,0.9504726,0.9723152
42,0.21951787313446403,0.27809099154546857,0.91867554,0.92281383
43,0.23314767377451062,0.19970104657113552,0.909443,0.92752934
44,0.11524274665862322,0.16044736350886524,0.9643961,0.9362059
45,0.1922932229936123,0.12371283303946257,0.927817,0.95782876
46,0.12705117231234908,0.10979961301200092,0.95861655,0.97038275
47,0.10219451249577105,0.19875274039804935,0.96703535,0.93676615
48,0.1028553752694279,0.2496451144106686,0.9707968,0.92476875
49,0.10112504567950964,0.11589512601494789,0.96939504,0.96048486
50,0.0991085662972182,0.11142086493782699,0.9707419,0.9644194
51,0.11959070572629571,0.10272721946239471,0.96413654,0.97111815
52,0.11383752641268075,0.18623057333752513,0.9641798,0.9387842
53,0.08936933730728924,0.19825221598148346,0.973283,0.9354831
54,0.08060889993794262,0.11846481449902058,0.9772844,0.96139973
55,0.09843579330481589,0.09730554604902864,0.9676305,0.9689615
56,0.0838622220326215,0.09831508924253285,0.97385836,0.9719347
57,0.13500465359538794,0.18176352442242205,0.95802546,0.9447464
58,0.1877864641137421,0.16764365509152412,0.9324634,0.94225645
59,0.2026770398952067,0.12930463952943683,0.921175,0.9527786
60,0.0941831402014941,0.10829716129228473,0.9709875,0.96651787
61,0.14163548778742552,0.08538182056508958,0.9508413,0.9765929
62,0.10222688433714211,0.18491221475414932,0.966838,0.9429271
63,0.08608277468010783,0.15546591579914093,0.9713248,0.9458341
64,0.09324402012862265,0.14712882181629539,0.9715085,0.9533955
65,0.09007138526067138,0.0917118180077523,0.97231877,0.9697449
66,0.08482997748069465,0.08165709394961596,0.9738852,0.976435
67,0.11957637988962233,0.16554127051495016,0.9616873,0.93938076
68,0.10305467015132308,0.1578088691458106,0.965562,0.9419614
69,0.07869388489052653,0.11219894955866039,0.9757333,0.95948505
70,0.06842481368221343,0.08880338468588889,0.9801772,0.9715994
71,0.08813169179484248,0.08148809138219804,0.9709408,0.9770447
72,0.07019763626158237,0.154632652644068,0.9782568,0.94780153
73,0.11371263768523932,0.1808566516265273,0.96357715,0.93886083
74,0.1746526430360973,0.1197347838897258,0.9356987,0.95644224
75,0.18793136230669916,0.08591372496448457,0.92649233,0.9720254
76,0.09657305758446455,0.09160809149034321,0.96807986,0.9744196
77,0.13650685944594443,0.1888629705645144,0.9502823,0.9444772
78,0.09559827437624335,0.17494668159633875,0.9668913,0.9376271
79,0.07855775719508529,0.10106970113702118,0.97284365,0.96491057
80,0.07611583091784269,0.0935389706864953,0.97602844,0.9715135
81,0.07529180764686316,0.07681238977238536,0.9758473,0.97959846
82,0.07288670202251524,0.1534401150420308,0.97717786,0.9539588
83,0.09281241858843714,0.13894726592116058,0.9699893,0.9499546
84,0.08759905258193612,0.10200502281077206,0.970809,0.9643913
85,0.06908374675549567,0.08393362094648182,0.97831357,0.9727208
86,0.05826170789077878,0.07657207932788879,0.98244566,0.97952276
87,0.08051294460892677,0.15151103772222996,0.9719602,0.95226544
88,0.058342378586530685,0.12385129649192095,0.9816795,0.9554359
89,0.1120680719614029,0.10151652665808797,0.9623069,0.9628867
90,0.18977013742551208,0.10109276953153312,0.92770267,0.96498567
91,0.1804141877219081,0.08568206953350455,0.9300153,0.9749958
92,0.07781632954720408,0.16544972104020417,0.9744571,0.94798744
93,0.11645874381065369,0.1321801384910941,0.95811987,0.9530345
94,0.09151296247728169,0.09992095676716417,0.9682797,0.9643742
