,loss,val_loss,acc,val_acc
0,0.09514838454197161,0.0622307745506987,0.9733808,0.9783398
1,0.040732215958996676,0.04220977541990578,0.9848783,0.9856024
2,0.03064156463369727,0.03138459677575156,0.9888106,0.98837066
3,0.02528557158075273,0.02743632614146918,0.99042314,0.9897587
4,0.023217498543090187,0.024964953598100692,0.9911512,0.9905985
5,0.02136057039751904,0.02716264483751729,0.99179685,0.9902184
6,0.019959204182669055,0.023542716808151454,0.9923003,0.9909396
7,0.01904986442241352,0.02260329178534448,0.99259645,0.99131787
8,0.017804571965825744,0.02243431910756044,0.99306446,0.99146193
9,0.01716019574814709,0.022397144115529954,0.9932643,0.99175435
10,0.01675525242171716,0.023857595107983798,0.99341166,0.9911152
11,0.016701807799108792,0.022954351676162332,0.9934483,0.99192846
12,0.015885412925854325,0.02113557411939837,0.9937328,0.99224067
13,0.015304112028388772,0.021758540358860046,0.993927,0.99159336
14,0.014961087676056195,0.020166683505522087,0.9940594,0.99233365
15,0.01516882188298041,0.021173152257688344,0.9940222,0.9922229
16,0.014938694082957227,0.02184460894204676,0.9940778,0.99241143
17,0.01443497913714964,0.020051056053489447,0.9942324,0.99264437
18,0.013887720917409752,0.02058128424687311,0.99442285,0.99273694
19,0.013631587542477064,0.02033010491868481,0.99453646,0.9928272
20,0.013346533924050163,0.019996638351585716,0.99462116,0.9926712
21,0.013099565112497658,0.020839382195845246,0.9947181,0.99277216
22,0.012843546013755258,0.022200064675416797,0.9948194,0.9923245
23,0.012754027135088108,0.02061655538273044,0.9948327,0.992778
24,0.012604823052242864,0.02000251319259405,0.99489295,0.99305046
25,0.012681245665589813,0.020489204791374505,0.9948734,0.9928474
26,0.013082140052574687,0.022107508732005954,0.9947367,0.99281955
27,0.012423530912201386,0.021125944884261116,0.99495274,0.9928303
28,0.011973791653872468,0.019857531384332106,0.9951076,0.99289733
29,0.011898629116330994,0.02140170949860476,0.9951469,0.9931537
30,0.011643031488347333,0.02028080733725801,0.99523693,0.9927273
31,0.012964720765012316,0.023310876393225044,0.9948176,0.9925902
32,0.011759619337681215,0.020498417725320905,0.9952023,0.99291176
33,0.01129932616095175,0.0223330233420711,0.99536854,0.9931066
34,0.011223811536183348,0.021556373627390712,0.99537873,0.9931943
35,0.011377479873772245,0.020483957167016342,0.99534374,0.99318707
36,0.010950134335871553,0.021373760770075023,0.99548596,0.99301475
37,0.011826264970295597,0.022148173302412033,0.99518865,0.99300075
38,0.011415215783927124,0.022298060823231936,0.9953365,0.99312437
39,0.010916671501036035,0.021720676217228174,0.9955038,0.9932887
40,0.011423571515479125,0.0211396177764982,0.9953263,0.9930061
41,0.010843772823136533,0.020255889219697565,0.99553573,0.99280834
42,0.010794605092087295,0.02106606910820119,0.99555,0.99316823
43,0.01069987220762414,0.02618118262034841,0.9955777,0.99311435
44,0.011351606968673877,0.022134288446977735,0.99536836,0.9931639
45,0.011424891592469066,0.022584260208532214,0.99534404,0.99319935
46,0.010658963892637985,0.020153151388512924,0.995597,0.9931479
47,0.010502011580683757,0.02146020799409598,0.995663,0.9933533
48,0.010261539850034751,0.02192094858037308,0.9957386,0.9931529
49,0.011467581054603215,0.02183569152839482,0.9953367,0.99330163
50,0.010585761043330422,0.02046835105284117,0.99562836,0.99323934
51,0.010228333605482476,0.02157943742349744,0.99575555,0.9922646
52,0.010388362552475883,0.0250715030124411,0.9956953,0.9932367
53,0.010334008424251806,0.020970380544895306,0.99572086,0.99322295
54,0.010067255952890264,0.02052782164537348,0.9958008,0.99334073
55,0.009823308297200128,0.02232109519536607,0.99590564,0.9935266
56,0.010070124542835401,0.02394069655565545,0.99581265,0.9933291
57,0.011342189965944272,0.02184545324416831,0.99537754,0.99317837
58,0.01039316527385381,0.019796923559624702,0.99568826,0.993129
59,0.009793271001399262,0.02285604178905487,0.99590856,0.9935526
60,0.00961529462801991,0.01954844090505503,0.99597496,0.99332154
61,0.009576512111379998,0.021976329560857266,0.9959865,0.99350035
62,0.009758724329003599,0.02251359637011774,0.99592906,0.993451
